orthogroup,cm_protein,cz_protein
OG0007718,KAF2213089,KAM3423430.1
OG0007719,KAF2210566,KAM3421559.1
OG0007720,KAF2209517,KAM3421306.1
OG0007721,KAF2211123,KAM3421908.1
OG0007723,KAF2212270,KAM3415915.1
OG0007724,KAF2212263,KAM3415923.1
OG0007727,KAF2210283,KAM3414188.1
OG0007729,KAF2218041,KAM3419688.1
OG0007730,KAF2218047,KAM3419681.1
OG0007731,KAF2215169,KAM3416688.1
OG0007733,KAF2213443,KAM3413763.1
OG0007734,KAF2211303,KAM3414387.1
OG0007735,KAF2212865,KAM3414713.1
OG0007740,KAF2210666,KAM3421669.1
OG0007750,KAF2214737,KAM3418740.1
OG0007751,KAF2214967,KAM3418508.1
OG0007752,KAF2214615,KAM3418875.1
OG0007753,KAF2214630,KAM3418860.1
OG0007754,KAF2214639,KAM3418851.1
OG0007756,KAF2214672,KAM3418811.1
OG0007757,KAF2214684,KAM3418797.1
OG0007758,KAF2214687,KAM3418792.1
OG0007761,KAF2214723,KAM3418752.1
OG0007766,KAF2209685,KAM3418341.1
OG0007767,KAF2209684,KAM3418342.1
OG0007768,KAF2209668,KAM3418358.1
OG0007769,KAF2214921,KAM3418554.1
OG0007770,KAF2214932,KAM3418546.1
OG0007771,KAF2209698,KAM3418325.1
OG0007772,KAF2209710,KAM3418313.1
OG0007773,KAF2209795,KAM3418222.1
OG0007774,KAF2209801,KAM3418213.1
OG0007775,KAF2209802,KAM3418212.1
OG0007776,KAF2214755,KAM3418718.1
OG0007778,KAF2214772,KAM3418696.1
OG0007780,KAF2214788,KAM3418679.1
OG0007781,KAF2214848,KAM3418624.1
OG0007783,KAF2215052,KAM3418409.1
OG0007784,KAF2215051,KAM3418410.1
OG0007786,KAF2214918,KAM3418556.1
OG0007788,KAF2215037,KAM3418432.1
OG0007795,KAF2211435,KAM3418959.1
OG0007797,KAF2211466,KAM3418989.1
OG0007798,KAF2211481,KAM3419000.1
OG0007799,KAF2211503,KAM3419026.1
OG0007800,KAF2211542,KAM3419063.2
OG0007801,KAF2211543,KAM3419064.1
OG0007802,KAF2211544,KAM3419065.1
OG0007803,KAF2211546,KAM3419066.1
OG0007804,KAF2211549,KAM3419070.1
OG0007805,KAF2211554,KAM3419076.1
OG0007806,KAF2211555,KAM3419080.1
OG0007807,KAF2211563,KAM3419089.1
OG0007808,KAF2211569,KAM3419095.1
OG0007809,KAF2211610,KAM3419145.1
OG0007811,KAF2207418,KAM3419173.1
OG0007812,KAF2211627,KAM3419172.1
OG0007813,KAF2207436,KAM3419190.1
OG0007815,KAF2207484,KAM3419228.1
OG0007818,KAF2207525,KAM3419270.1
OG0007819,KAF2207524,KAM3419271.1
OG0007820,KAF2207867,KAM3419425.1
OG0007821,KAF2207912,KAM3419475.1
OG0007822,KAF2207939,KAM3415209.1
OG0007823,KAF2208830,KAM3419337.1
OG0007824,KAF2208840,KAM3419327.1
OG0007825,KAF2208843,KAM3419324.1
OG0007826,KAF2206715,KAM3419281.1
OG0007828,KAF2209255,KAM3415253.1
OG0007829,KAF2209257,KAM3415255.1
OG0007830,KAF2209269,KAM3415266.1
OG0007832,KAF2209322,KAM3415320.1
OG0007835,KAF2212437,KAM3415720.1
OG0007836,KAF2212442,KAM3415715.1
OG0007837,KAF2212457,KAM3415701.1
OG0007838,KAF2212467,KAM3415688.1
OG0007839,KAF2212469,KAM3415685.1
OG0007840,KAF2210957,KAM3415623.1
OG0007842,KAF2210931,KAM3415597.1
OG0007844,KAF2210898,KAM3415565.1
OG0007845,KAF2210889,KAM3415556.1
OG0007847,KAF2210870,KAM3415538.1
OG0007850,KAF2212231,KAM3415956.1
OG0007851,KAF2212218,KAM3415967.1
OG0007852,KAF2212251,KAM3415937.1
OG0007853,KAF2212253,KAM3415935.1
OG0007854,KAF2212280,KAM3415895.1
OG0007855,KAF2212329,KAM3415844.1
OG0007856,KAF2212346,KAM3415829.1
OG0007857,KAF2212361,KAM3415813.1
OG0007859,KAF2212424,KAM3415732.1
OG0007861,KAF2206669,KAM3416101.1
OG0007863,KAF2206672,KAM3416108.1
OG0007864,KAF2206677,KAM3416115.1
OG0007866,KAF2214477,KAM3422412.1
OG0007867,KAF2207339,KAM3422498.1
OG0007868,KAF2214240,KAM3422215.1
OG0007870,KAF2214277,KAM3421974.1
OG0007871,KAF2214293,KAM3421990.1
OG0007873,KAF2214448,KAM3422248.1
OG0007874,KAF2214331,KAM3422023.1
OG0007876,KAF2214317,KAM3422011.1
OG0007880,KAF2214384,KAM3422076.1
OG0007883,KAF2214493,KAM3422394.1
OG0007885,KAF2214529,KAM3422352.1
OG0007886,KAF2214531,KAM3422350.1
OG0007887,KAF2214544,KAM3422331.1
OG0007888,KAF2214545,KAM3422330.1
OG0007889,KAF2214547,KAM3422327.1
OG0007890,KAF2214549,KAM3422325.1
OG0007891,KAF2209473,KAM3421129.1
OG0007892,KAF2209468,KAM3421134.1
OG0007893,KAF2209467,KAM3421135.1
OG0007894,KAF2208247,KAM3421202.1
OG0007895,KAF2208229,KAM3421312.1
OG0007896,KAF2208221,KAM3421321.1
OG0007897,KAF2208217,KAM3421325.1
OG0007898,KAF2209455,KAM3421147.1
OG0007899,KAF2211104,KAM3421887.1
OG0007900,KAF2211105,KAM3421888.1
OG0007905,KAF2211141,KAM3421923.1
OG0007906,KAF2211195,KAM3422169.1
OG0007907,KAF2211187,KAM3422178.1
OG0007908,KAF2211164,KAM3421947.1
OG0007909,KAF2210750,KAM3421751.1
OG0007911,KAF2211160,KAM3421941.1
OG0007912,KAF2211150,KAM3421933.1
OG0007913,KAF2207408,KAM3422426.1
OG0007914,KAF2207391,KAM3422447.1
OG0007915,KAF2207366,KAM3422474.1
OG0007916,KAF2207362,KAM3422477.1
OG0007919,KAF2206913,KAM3422283.1
OG0007920,KAF2206911,KAM3422279.1
OG0007921,KAF2206932,KAM3422299.1
OG0007923,KAF2206948,KAM3422316.1
OG0007924,KAF2214553,KAM3422321.1
OG0007927,KAF2210270,KAM3421522.1
OG0007929,KAF2210237,KAM3421488.1
OG0007930,KAF2210230,KAM3421482.1
OG0007931,KAF2210222,KAM3421477.1
OG0007932,KAF2210205,KAM3421459.1
OG0007933,KAF2210182,KAM3421439.1
OG0007934,KAF2206235,KAM3421430.1
OG0007935,KAF2206245,KAM3421419.1
OG0007937,KAF2210697,KAM3421702.1
OG0007939,KAF2210727,KAM3421733.1
OG0007941,KAF2210754,KAM3421754.1
OG0007942,KAF2209588,KAM3421081.1
OG0007943,KAF2209585,KAM3421084.1
OG0007944,KAF2209504,KAM3421100.1
OG0007946,KAF2211048,KAM3421838.1
OG0007951,KAF2210581,KAM3421572.1
OG0007952,KAF2210573,KAM3421567.1
OG0007953,KAF2210988,KAM3421778.1
OG0007954,KAF2210989,KAM3421779.1
OG0007955,KAF2208148,KAM3421395.1
OG0007957,KAF2208154,KAM3421391.1
OG0007958,KAF2208156,KAM3421389.1
OG0007959,KAF2209426,KAM3421184.1
OG0007961,KAF2210572,KAM3421566.1
OG0007962,KAF2210564,KAM3421557.1
OG0007963,KAF2210550,KAM3421540.1
OG0007964,KAF2210549,KAM3421539.1
OG0007965,KAF2210541,KAM3421534.1
OG0007966,KAF2208193,KAM3421349.1
OG0007967,KAF2208189,KAM3421354.1
OG0007968,KAF2208178,KAM3421365.1
OG0007969,KAF2208176,KAM3421367.1
OG0007972,KAF2209610,KAM3421059.1
OG0007974,KAF2208071,KAM3413559.1
OG0007977,KAF2211534,KAM3419055.1
OG0007980,KAF2216158,KAM3422533.1
OG0007981,KAF2216141,KAM3422554.1
OG0007982,KAF2216129,KAM3422569.1
OG0007983,KAF2206493,KAM3413467.1
OG0007984,KAF2206502,KAM3422683.1
OG0007985,KAF2206503,KAM3422681.1
OG0007986,KAF2206508,KAM3422676.1
OG0007987,KAF2209201,KAM3422633.1
OG0007988,KAF2209196,KAM3422628.1
OG0007989,KAF2209184,KAM3422618.1
OG0007990,KAF2216485,KAM3422919.1
OG0007992,KAF2216501,KAM3422907.1
OG0007996,KAF2216183,KAM3422505.1
OG0007997,KAF2216433,KAM3422969.1
OG0007998,KAF2216424,KAM3422978.1
OG0007999,KAF2216403,KAM3423002.1
OG0008000,KAF2216391,KAM3423015.1
OG0008001,KAF2216229,KAM3422729.1
OG0008003,KAF2216267,KAM3422766.1
OG0008004,KAF2216272,KAM3422773.1
OG0008006,KAF2216638,KAM3423182.1
OG0008007,KAF2216626,KAM3423171.1
OG0008008,KAF2216617,KAM3423163.1
OG0008010,KAF2216565,KAM3423104.1
OG0008011,KAF2216585,KAM3423124.1
OG0008012,KAF2216607,KAM3423151.1
OG0008013,KAF2216557,KAM3423089.1
OG0008014,KAF2216546,KAM3423074.1
OG0008015,KAF2216540,KAM3423067.1
OG0008016,KAF2216528,KAM3423050.1
OG0008018,KAF2207012,KAM3423284.1
OG0008019,KAF2213301,KAM3423783.1
OG0008020,KAF2212941,KAM3423296.1
OG0008021,KAF2213304,KAM3423780.1
OG0008022,KAF2213308,KAM3423776.1
OG0008023,KAF2213162,KAM3423531.1
OG0008025,KAF2213174,KAM3423541.1
OG0008026,KAF2213192,KAM3423563.1
OG0008027,KAF2213205,KAM3423583.1
OG0008028,KAF2213212,KAM3423588.1
OG0008029,KAF2212953,KAM3423308.1
OG0008030,KAF2213051,KAM3423468.1
OG0008032,KAF2213038,KAM3423483.1
OG0008033,KAF2213018,KAM3423505.1
OG0008034,KAF2213156,KAM3423526.1
OG0008035,KAF2213002,KAM3423518.1
OG0008036,KAF2207766,KAM3423852.1
OG0008037,KAF2207781,KAM3423840.1
OG0008039,KAF2213141,KAM3423371.1
OG0008040,KAF2213118,KAM3423397.1
OG0008041,KAF2213100,KAM3423418.1
OG0008043,KAF2213150,KAM3423358.1
OG0008044,KAF2212993,KAM3423351.1
OG0008045,KAF2212981,KAM3423341.1
OG0008047,KAF2213229,KAM3423604.1
OG0008049,KAF2207760,KAM3423862.1
OG0008050,KAF2207742,KAM3423882.1
OG0008051,KAF2207747,KAM3423876.1
OG0008052,KAF2207753,KAM3423870.1
OG0008053,KAF2213327,KAM3423757.1
OG0008055,KAF2213346,KAM3423737.1
OG0008058,KAF2207842,KAM3423710.1
OG0008059,KAF2207835,KAM3423704.1
OG0008060,KAF2207605,KAM3423922.1
OG0008061,KAF2207604,KAM3423923.1
OG0008063,KAF2207589,KAM3423945.1
OG0008064,KAF2207567,KAM3423969.1
OG0008065,KAF2207566,KAM3423970.1
OG0008066,KAF2207530,KAM3424009.1
OG0008067,KAF2207554,KAM3423983.1
OG0008068,KAF2213278,KAM3423812.1
OG0008069,KAF2207805,KAM3423675.1
OG0008071,KAF2207824,KAM3423694.1
OG0008074,KAF2207666,KAM3419537.1
OG0008075,KAF2207675,KAM3419547.1
OG0008077,KAF2208273,KAM3421229.1
OG0008079,KAF2217625,KAM3420118.1
OG0008081,KAF2217644,KAM3420096.1
OG0008082,KAF2217648,KAM3420091.1
OG0008084,KAF2217681,KAM3420076.1
OG0008086,KAF2217673,KAM3420066.1
OG0008088,KAF2217709,KAM3420034.1
OG0008089,KAF2217738,KAM3420006.1
OG0008090,KAF2217739,KAM3420005.1
OG0008091,KAF2217984,KAM3419957.1
OG0008093,KAF2218024,KAM3419717.1
OG0008094,KAF2218025,KAM3419703.1
OG0008095,KAF2218034,KAM3419695.1
OG0008096,KAF2218050,KAM3419678.1
OG0008097,KAF2217829,KAM3419799.1
OG0008098,KAF2217770,KAM3419749.1
OG0008099,KAF2217758,KAM3419740.1
OG0008100,KAF2217425,KAM3420335.1
OG0008101,KAF2217428,KAM3420331.1
OG0008104,KAF2217373,KAM3420380.1
OG0008105,KAF2217380,KAM3420388.1
OG0008106,KAF2206222,KAM3420411.1
OG0008107,KAF2217396,KAM3420408.1
OG0008108,KAF2217392,KAM3420403.1
OG0008109,KAF2217405,KAM3420355.1
OG0008110,KAF2217418,KAM3420344.1
OG0008111,KAF2217911,KAM3419876.1
OG0008112,KAF2217902,KAM3419867.1
OG0008113,KAF2217894,KAM3419863.1
OG0008114,KAF2210390,KAM3420582.1
OG0008115,KAF2210399,KAM3420574.1
OG0008117,KAF2218111,KAM3419605.1
OG0008118,KAF2206259,KAM3419603.1
OG0008119,KAF2217560,KAM3420299.1
OG0008120,KAF2217533,KAM3420272.1
OG0008121,KAF2217512,KAM3420253.1
OG0008122,KAF2217463,KAM3420201.1
OG0008123,KAF2217476,KAM3420212.1
OG0008124,KAF2217477,KAM3420213.1
OG0008125,KAF2217483,KAM3420219.1
OG0008126,KAF2217484,KAM3420220.1
OG0008127,KAF2217450,KAM3420190.1
OG0008128,KAF2217446,KAM3420312.1
OG0008129,KAF2217440,KAM3420319.1
OG0008130,KAF2217436,KAM3420322.1
OG0008131,KAF2217434,KAM3420324.1
OG0008132,KAF2210525,KAM3420430.1
OG0008134,KAF2210523,KAM3420431.1
OG0008136,KAF2210496,KAM3420466.1
OG0008137,KAF2210493,KAM3420469.1
OG0008138,KAF2210152,KAM3420701.1
OG0008139,KAF2210138,KAM3420718.1
OG0008140,KAF2210135,KAM3420721.1
OG0008141,KAF2210134,KAM3420722.1
OG0008142,KAF2210131,KAM3420725.1
OG0008144,KAF2210113,KAM3420739.1
OG0008145,KAF2210107,KAM3420746.1
OG0008146,KAF2210102,KAM3420756.1
OG0008147,KAF2210099,KAM3420759.1
OG0008148,KAF2210095,KAM3420764.1
OG0008149,KAF2209069,KAM3420921.1
OG0008151,KAF2209029,KAM3420885.1
OG0008153,KAF2209005,KAM3420859.1
OG0008157,KAF2210471,KAM3420495.1
OG0008159,KAF2210330,KAM3420681.1
OG0008160,KAF2210326,KAM3420675.1
OG0008161,KAF2210318,KAM3420666.1
OG0008162,KAF2210315,KAM3420664.1
OG0008163,KAF2209105,KAM3420956.1
OG0008165,KAF2209085,KAM3420936.1
OG0008166,KAF2210020,KAM3420842.1
OG0008170,KAF2210365,KAM3420609.1
OG0008171,KAF2210359,KAM3420615.1
OG0008172,KAF2210342,KAM3420630.1
OG0008176,KAF2208971,KAM3424053.1
OG0008177,KAF2208970,KAM3424054.1
OG0008178,KAF2217329,KAM3424212.1
OG0008179,KAF2217330,KAM3424211.1
OG0008180,KAF2217332,KAM3424209.1
OG0008181,KAF2217302,KAM3424391.1
OG0008182,KAF2217212,KAM3424308.1
OG0008183,KAF2217214,KAM3424310.1
OG0008184,KAF2217235,KAM3424329.1
OG0008185,KAF2217246,KAM3424336.1
OG0008187,KAF2208902,KAM3424128.1
OG0008189,KAF2217250,KAM3424339.1
OG0008190,KAF2208890,KAM3424157.1
OG0008191,KAF2217266,KAM3424354.1
OG0008193,KAF2217114,KAM3424434.1
OG0008194,KAF2217132,KAM3424416.1
OG0008195,KAF2217136,KAM3424411.1
OG0008198,KAF2217155,KAM3424239.1
OG0008199,KAF2217178,KAM3424264.1
OG0008200,KAF2217181,KAM3424269.1
OG0008203,KAF2217081,KAM3424461.1
OG0008204,KAF2217080,KAM3424463.1
OG0008205,KAF2217066,KAM3424478.1
OG0008206,KAF2217051,KAM3424495.1
OG0008207,KAF2217046,KAM3424500.1
OG0008208,KAF2217041,KAM3424505.1
OG0008209,KAF2216962,KAM3424591.1
OG0008210,KAF2216898,KAM3424654.1
OG0008211,KAF2216911,KAM3424642.1
OG0008212,KAF2216914,KAM3424640.1
OG0008213,KAF2216916,KAM3424638.1
OG0008214,KAF2216924,KAM3424630.1
OG0008216,KAF2216927,KAM3424627.1
OG0008217,KAF2216929,KAM3424625.1
OG0008218,KAF2216931,KAM3424622.1
OG0008219,KAF2216932,KAM3424621.1
OG0008220,KAF2216937,KAM3424616.1
OG0008221,KAF2216880,KAM3424674.1
OG0008222,KAF2216865,KAM3424689.1
OG0008223,KAF2216862,KAM3424693.1
OG0008224,KAF2216852,KAM3424706.1
OG0008225,KAF2216835,KAM3424721.1
OG0008226,KAF2216834,KAM3424722.1
OG0008227,KAF2216823,KAM3424733.1
OG0008228,KAF2216813,KAM3424745.1
OG0008229,KAF2216801,KAM3424757.1
OG0008230,KAF2216800,KAM3424758.1
OG0008231,KAF2216799,KAM3424759.1
OG0008232,KAF2216796,KAM3424761.1
OG0008234,KAF2216794,KAM3424762.1
OG0008235,KAF2216789,KAM3424768.1
OG0008237,KAF2216782,KAM3424780.1
OG0008238,KAF2216779,KAM3424783.1
OG0008239,KAF2216766,KAM3424797.1
OG0008240,KAF2216741,KAM3424821.1
OG0008241,KAF2216719,KAM3424843.1
OG0008242,KAF2216717,KAM3424846.1
OG0008243,KAF2216711,KAM3424859.1
OG0008244,KAF2216687,KAM3424884.1
OG0008245,KAF2216110,KAM3424904.1
OG0008246,KAF2216104,KAM3424910.1
OG0008247,KAF2215646,KAM3425577.1
OG0008248,KAF2215655,KAM3425587.1
OG0008250,KAF2215672,KAM3425602.1
OG0008251,KAF2211680,KAM3425311.1
OG0008252,KAF2211690,KAM3425323.1
OG0008253,KAF2211702,KAM3425335.1
OG0008255,KAF2211752,KAM3425383.1
OG0008256,KAF2211755,KAM3425385.1
OG0008257,KAF2211761,KAM3425391.1
OG0008258,KAF2211765,KAM3425396.1
OG0008259,KAF2211793,KAM3425426.1
OG0008260,KAF2211796,KAM3425429.1
OG0008261,KAF2211810,KAM3425445.1
OG0008262,KAF2211815,KAM3425450.1
OG0008263,KAF2215605,KAM3425536.1
OG0008266,KAF2216024,KAM3424998.1
OG0008269,KAF2215973,KAM3425046.1
OG0008270,KAF2215970,KAM3425049.1
OG0008271,KAF2215913,KAM3425104.1
OG0008272,KAF2215789,KAM3425237.1
OG0008275,KAF2215905,KAM3425118.1
OG0008277,KAF2215851,KAM3425173.1
OG0008278,KAF2215814,KAM3425211.1
OG0008279,KAF2215811,KAM3425213.1
OG0008280,KAF2215810,KAM3425214.1
OG0008282,KAF2215778,KAM3425246.1
OG0008283,KAF2215762,KAM3425263.1
OG0008284,KAF2215757,KAM3425267.1
OG0008285,KAF2215751,KAM3425273.1
OG0008286,KAF2215717,KAM3425287.1
OG0008288,KAF2207273,KAM3425744.1
OG0008290,KAF2211634,KAM3425681.1
OG0008291,KAF2211646,KAM3425655.1
OG0008292,KAF2207254,KAM3425767.1
OG0008293,KAF2207252,KAM3425769.1
OG0008294,KAF2207235,KAM3425786.1
OG0008295,KAF2211673,KAM3425629.1
OG0008297,KAF2211650,KAM3425649.1
OG0008299,KAF2207282,KAM3425720.1
OG0008301,KAF2215083,KAM3416602.1
OG0008302,KAF2215081,KAM3416599.1
OG0008303,KAF2213793,KAM3416579.1
OG0008304,KAF2213797,KAM3416576.1
OG0008306,KAF2207084,KAM3417098.1
OG0008307,KAF2207085,KAM3417099.1
OG0008308,KAF2207088,KAM3417102.1
OG0008310,KAF2207035,KAM3417156.1
OG0008311,KAF2207033,KAM3417158.1
OG0008313,KAF2207058,KAM3417147.1
OG0008314,KAF2207060,KAM3417149.1
OG0008315,KAF2215334,KAM3416860.1
OG0008317,KAF2215144,KAM3416665.1
OG0008318,KAF2215143,KAM3416664.1
OG0008319,KAF2215141,KAM3416662.1
OG0008320,KAF2215139,KAM3416661.1
OG0008324,KAF2215105,KAM3416620.1
OG0008325,KAF2215101,KAM3416617.1
OG0008326,KAF2215094,KAM3416611.1
OG0008327,KAF2215084,KAM3416604.1
OG0008330,KAF2215321,KAM3416847.1
OG0008333,KAF2215284,KAM3416810.1
OG0008334,KAF2213902,KAM3416462.1
OG0008335,KAF2213912,KAM3416452.1
OG0008336,KAF2213920,KAM3416445.1
OG0008337,KAF2213924,KAM3416439.1
OG0008338,KAF2215258,KAM3416782.1
OG0008339,KAF2215172,KAM3416691.1
OG0008340,KAF2215352,KAM3416878.1
OG0008342,KAF2215370,KAM3416898.1
OG0008344,KAF2215385,KAM3416910.1
OG0008345,KAF2215393,KAM3416923.1
OG0008346,KAF2215424,KAM3417013.1
OG0008348,KAF2213991,KAM3416364.1
OG0008351,KAF2215230,KAM3416753.1
OG0008354,KAF2213889,KAM3416475.1
OG0008355,KAF2213883,KAM3416481.1
OG0008356,KAF2213856,KAM3416512.1
OG0008357,KAF2213855,KAM3416513.1
OG0008358,KAF2214065,KAM3416287.1
OG0008359,KAF2214048,KAM3416303.1
OG0008360,KAF2215519,KAM3417051.1
OG0008361,KAF2215438,KAM3416999.1
OG0008362,KAF2214030,KAM3416320.1
OG0008363,KAF2215455,KAM3416981.1
OG0008364,KAF2215470,KAM3416967.1
OG0008365,KAF2215480,KAM3416955.1
OG0008366,KAF2215509,KAM3417063.1
OG0008367,KAF2214004,KAM3416349.1
OG0008368,KAF2214017,KAM3416332.1
OG0008369,KAF2215442,KAM3416995.1
OG0008370,KAF2214140,KAM3416218.1
OG0008373,KAF2214118,KAM3416237.1
OG0008374,KAF2214109,KAM3416242.1
OG0008375,KAF2214108,KAM3416243.1
OG0008376,KAF2214036,KAM3416314.1
OG0008377,KAF2214034,KAM3416316.1
OG0008378,KAF2206864,KAM3416161.1
OG0008379,KAF2215532,KAM3417041.1
OG0008380,KAF2215534,KAM3417038.1
OG0008381,KAF2215543,KAM3417025.1
OG0008383,KAF2213836,KAM3416534.1
OG0008384,KAF2213841,KAM3416529.1
OG0008385,KAF2213844,KAM3416526.1
OG0008388,KAF2214084,KAM3416266.1
OG0008389,KAF2212803,KAM3414782.1
OG0008390,KAF2214099,KAM3416250.1
OG0008392,KAF2207206,KAM3418142.1
OG0008394,KAF2207207,KAM3418143.1
OG0008395,KAF2208469,KAM3418011.1
OG0008396,KAF2208458,KAM3418001.1
OG0008397,KAF2207198,KAM3418132.1
OG0008398,KAF2207169,KAM3418097.1
OG0008399,KAF2207161,KAM3418089.1
OG0008400,KAF2207158,KAM3418086.1
OG0008401,KAF2207157,KAM3418085.1
OG0008403,KAF2207130,KAM3418056.1
OG0008404,KAF2208583,KAM3417333.1
OG0008405,KAF2206346,KAM3418181.1
OG0008406,KAF2208434,KAM3417972.1
OG0008407,KAF2208424,KAM3417964.1
OG0008408,KAF2208418,KAM3417958.1
OG0008409,KAF2208393,KAM3417940.1
OG0008410,KAF2208326,KAM3417861.1
OG0008411,KAF2208346,KAM3417884.1
OG0008412,KAF2208323,KAM3417858.1
OG0008414,KAF2211865,KAM3417828.1
OG0008415,KAF2211871,KAM3417826.1
OG0008417,KAF2211906,KAM3417799.1
OG0008419,KAF2211939,KAM3417764.1
OG0008420,KAF2211947,KAM3417746.1
OG0008421,KAF2211964,KAM3417729.1
OG0008423,KAF2211974,KAM3417719.1
OG0008424,KAF2211976,KAM3417717.1
OG0008425,KAF2211977,KAM3417716.1
OG0008426,KAF2211983,KAM3417709.1
OG0008428,KAF2212115,KAM3417582.1
OG0008429,KAF2212099,KAM3417600.1
OG0008430,KAF2208726,KAM3417501.1
OG0008431,KAF2208704,KAM3417477.1
OG0008432,KAF2208702,KAM3417475.1
OG0008433,KAF2208695,KAM3417469.1
OG0008434,KAF2208694,KAM3417468.1
OG0008435,KAF2208692,KAM3417465.1
OG0008440,KAF2212055,KAM3417642.1
OG0008441,KAF2212047,KAM3417650.1
OG0008442,KAF2212046,KAM3417651.1
OG0008444,KAF2212002,KAM3417691.1
OG0008446,KAF2208770,KAM3417548.1
OG0008448,KAF2208765,KAM3417544.1
OG0008449,KAF2212078,KAM3417625.1
OG0008450,KAF2206809,KAM3417206.1
OG0008453,KAF2208611,KAM3417370.1
OG0008454,KAF2208610,KAM3417368.1
OG0008455,KAF2208605,KAM3417358.1
OG0008457,KAF2208595,KAM3417348.1
OG0008458,KAF2208551,KAM3417297.1
OG0008459,KAF2208566,KAM3417315.1
OG0008461,KAF2208577,KAM3417326.1
OG0008463,KAF2208509,KAM3417259.1
OG0008465,KAF2208488,KAM3417395.1
OG0008466,KAF2208495,KAM3417389.1
OG0008467,KAF2206426,KAM3413482.1
OG0008468,KAF2213478,KAM3413965.1
OG0008469,KAF2213357,KAM3413679.1
OG0008473,KAF2213377,KAM3413705.1
OG0008474,KAF2213385,KAM3413701.1
OG0008475,KAF2213714,KAM3414117.1
OG0008476,KAF2213711,KAM3414114.1
OG0008477,KAF2213665,KAM3414067.1
OG0008480,KAF2206414,KAM3414302.1
OG0008481,KAF2206379,KAM3414268.1
OG0008482,KAF2211397,KAM3414260.1
OG0008483,KAF2213673,KAM3414074.1
OG0008484,KAF2211389,KAM3414249.1
OG0008485,KAF2213672,KAM3414073.1
OG0008486,KAF2213515,KAM3414035.1
OG0008487,KAF2213529,KAM3414025.1
OG0008491,KAF2213458,KAM3413786.1
OG0008492,KAF2213423,KAM3413743.1
OG0008494,KAF2213738,KAM3414141.1
OG0008495,KAF2213769,KAM3414168.1
OG0008496,KAF2213771,KAM3414169.1
OG0008497,KAF2213473,KAM3413860.1
OG0008499,KAF2211320,KAM3414363.1
OG0008500,KAF2211323,KAM3414360.1
OG0008502,KAF2213560,KAM3413996.1
OG0008503,KAF2213651,KAM3413946.1
OG0008504,KAF2213596,KAM3413886.1
OG0008505,KAF2213592,KAM3413882.1
OG0008506,KAF2213581,KAM3413972.1
OG0008508,KAF2213774,KAM3414173.1
OG0008509,KAF2211255,KAM3413499.1
OG0008512,KAF2213777,KAM3414176.1
OG0008513,KAF2211289,KAM3414406.1
OG0008515,KAF2211300,KAM3414390.1
OG0008517,KAF2206751,KAM3413820.1
OG0008519,KAF2206761,KAM3413811.1
OG0008520,KAF2206292,KAM3413655.1
OG0008522,KAF2206566,KAM3415123.1
OG0008523,KAF2206582,KAM3415134.1
OG0008524,KAF2206601,KAM3415154.1
OG0008526,KAF2206434,KAM3415206.1
OG0008527,KAF2206435,KAM3415205.1
OG0008528,KAF2206439,KAM3415202.1
OG0008529,KAF2206453,KAM3415194.1
OG0008530,KAF2206458,KAM3415191.1
OG0008531,KAF2206467,KAM3415184.1
OG0008532,KAF2206479,KAM3415169.1
OG0008533,KAF2206483,KAM3415166.1
OG0008534,KAF2206618,KAM3415160.1
OG0008535,KAF2206178,KAM3415161.1
OG0008536,KAF2206570,KAM3415128.1
OG0008537,KAF2206540,KAM3415090.1
OG0008538,KAF2206539,KAM3415089.1
OG0008539,KAF2212610,KAM3414964.1
OG0008540,KAF2212604,KAM3414959.1
OG0008541,KAF2212603,KAM3414957.1
OG0008542,KAF2212593,KAM3414945.1
OG0008545,KAF2212806,KAM3414779.1
OG0008546,KAF2212799,KAM3414786.1
OG0008547,KAF2212794,KAM3414793.1
OG0008548,KAF2212786,KAM3414799.1
OG0008549,KAF2212785,KAM3414800.1
OG0008550,KAF2212784,KAM3414801.1
OG0008552,KAF2212756,KAM3414835.1
OG0008553,KAF2212718,KAM3414881.1
OG0008554,KAF2212694,KAM3414906.1
OG0008555,KAF2212688,KAM3414912.1
OG0008558,KAF2212663,KAM3415079.1
OG0008559,KAF2212652,KAM3415009.1
OG0008560,KAF2212649,KAM3415007.1
OG0008561,KAF2212647,KAM3415005.1
OG0008562,KAF2212544,KAM3415041.1
OG0008563,KAF2212539,KAM3415035.1
OG0008564,KAF2208347,KAM3417885.1
OG0008566,KAF2212622,KAM3414976.1
OG0008567,KAF2212559,KAM3415056.1
OG0008571,KAF2212913,KAM3414562.1
OG0008572,KAF2212917,KAM3414569.1
OG0008573,KAF2212923,KAM3414578.1
OG0008577,KAF2209992,KAM3414615.1
OG0008580,KAF2209966,KAM3414617.1
OG0008582,KAF2209976,KAM3414625.1
OG0008583,KAF2209983,KAM3414631.1
OG0008585,KAF2209852,KAM3414471.1
OG0008586,KAF2209863,KAM3414483.1
OG0008587,KAF2209870,KAM3414487.1
OG0008588,KAF2209880,KAM3414499.1
OG0008590,KAF2209893,KAM3414509.1
OG0008591,KAF2209898,KAM3414516.1
OG0008592,KAF2212905,KAM3414668.1
OG0008593,KAF2212897,KAM3414675.1
OG0008594,KAF2212869,KAM3414708.1
OG0008595,KAF2212870,KAM3414707.1
